date,timestamp,hour,doy,DNI,DHI,delta,alpha,b,eot,tc,lst,noon,hra,beam,diffuse,power
02/08/1996,1996-02-08 08:00:00,8,39,0,0,-0.270793624410657,0.733940066084918,-0.722996665483678,-14.446974080662,-53.846974080662,1996-02-08 06:06:09,1996-02-08 12:00:00,-1.54394868648225,0,0,0
02/08/1996,1996-02-08 09:00:00,9,39,197,4,-0.270793624410657,0.733940066084918,-0.722996665483678,-14.446974080662,-53.846974080662,1996-02-08 07:06:09,1996-02-08 12:00:00,-1.2821492986831,54.033619021068,3.27926666666667,5.73128856877347e-05
02/08/1996,1996-02-08 10:00:00,10,39,677,26,-0.270793624410657,0.733940066084918,-0.722996665483678,-14.446974080662,-53.846974080662,1996-02-08 08:06:09,1996-02-08 12:00:00,-1.02034991088395,341.212466328115,21.3152333333333,0.000362527699661448
02/08/1996,1996-02-08 11:00:00,11,39,854,39,-0.270793624410657,0.733940066084918,-0.722996665483678,-14.446974080662,-53.846974080662,1996-02-08 09:06:09,1996-02-08 12:00:00,-0.758550523084805,597.273635155093,31.97285,0.000629246485155093
02/08/1996,1996-02-08 12:00:00,12,39,864,56,-0.270793624410657,0.733940066084918,-0.722996665483678,-14.446974080662,-53.846974080662,1996-02-08 10:06:09,1996-02-08 12:00:00,-0.496751135285656,731.893413661042,45.9097333333333,0.000777803146994376
02/08/1996,1996-02-08 13:00:00,13,39,968,59,-0.270793624410657,0.733940066084918,-0.722996665483678,-14.446974080662,-53.846974080662,1996-02-08 11:06:09,1996-02-08 12:00:00,-0.234951747486506,907.098939965168,48.3691833333333,0.000955468123298502
02/08/1996,1996-02-08 14:00:00,14,39,965,71,-0.270793624410657,0.733940066084918,-0.722996665483678,-14.446974080662,-53.846974080662,1996-02-08 12:06:09,1996-02-08 12:00:00,0.0268476403126432,929.499256294867,58.2069833333333,0.0009877062396282
02/08/1996,1996-02-08 15:00:00,15,39,983,63,-0.270793624410657,0.733940066084918,-0.722996665483678,-14.446974080662,-53.846974080662,1996-02-08 13:06:09,1996-02-08 12:00:00,0.288647028111793,907.993525978616,51.64845,0.000959641975978616
02/08/1996,1996-02-08 16:00:00,16,39,877,64,-0.270793624410657,0.733940066084918,-0.722996665483678,-14.446974080662,-53.846974080662,1996-02-08 14:06:09,1996-02-08 12:00:00,0.550446415910942,720.221063032214,52.4682666666667,0.000772689329698881
02/08/1996,1996-02-08 17:00:00,17,39,862,48,-0.270793624410657,0.733940066084918,-0.722996665483678,-14.446974080662,-53.846974080662,1996-02-08 15:06:09,1996-02-08 12:00:00,0.812245803710092,571.336489187825,39.3512,0.000610687689187825
